Time,Noise
6.900069000690008e-05,0.8904177826566654
7.000070000700009e-05,0.7989124091222438
7.100071000710009e-05,0.7586279689239366
7.200072000720009e-05,0.20719121556707965
7.300073000730008e-05,0.06318714232868827
7.400074000740008e-05,0.654737846391742
7.500075000750008e-05,0.5278177431856077
7.600076000760008e-05,0.43667165313915945
7.700077000770009e-05,0.1927543478209519
7.800078000780009e-05,0.5000140417479984
7.900079000790009e-05,0.27893569283263686
8.000080000800009e-05,0.5901653714678444
8.10008100081001e-05,0.3596551850280133
8.20008200082001e-05,0.3653799456353667
8.30008300083001e-05,0.12633036529732422
8.40008400084001e-05,0.7245660812556582
8.50008500085001e-05,0.05649546911264025
8.60008600086001e-05,0.05868367120051876
8.70008700087001e-05,0.136479537574289
8.80008800088001e-05,0.34632476184791827
8.90008900089001e-05,0.8776201120473216
9.00009000090001e-05,0.38766159533749067
9.10009100091001e-05,0.47901773561916383
9.20009200092001e-05,0.3231154332797246
9.30009300093001e-05,0.8744780892182582
9.40009400094001e-05,0.7732701114245415
9.500095000950011e-05,0.49783719814132954
9.600096000960011e-05,0.00046875347993335925
9.700097000970011e-05,0.18592669459960165
9.800098000980011e-05,0.8205468862627497
9.900099000990012e-05,0.41671337128880825
0.00010000100001000012,0.07898381991874792
0.00010100101001010012,0.20957208402318128
0.00010200102001020012,0.34320824885731804
0.00010300103001030012,0.7334695102439602
0.00010400104001040013,0.7279515751720116
0.00010500105001050012,0.0048560660152490165
0.00010600106001060012,0.8792103855208719
0.00010700107001070012,0.4331925898942538
0.00010800108001080012,0.9573740040330064
0.00010900109001090012,0.6217070768141982
0.00011000110001100013,0.487778450519915
0.00011100111001110013,0.6609523257278754
0.00011200112001120013,0.5656126488779818
0.00011300113001130013,0.7792604129311694
0.00011400114001140013,0.2274543233363312
0.00011500115001150014,0.9334617772035827
0.00011600116001160014,0.36217336839388137
0.00011700117001170014,0.4853434796973487
0.00011800118001180014,0.5418605642778689
0.00011900119001190014,0.8166636663248769
0.00012000120001200013,0.907157285297021
0.00012100121001210013,0.7248257465896611
0.00012200122001220014,0.9678570859850899
0.00012300123001230014,0.499328028095256
0.00012400124001240014,0.44781772131132236
0.00012500125001250014,0.6817287518846932
0.00012600126001260014,0.4388885718762636
0.00012700127001270015,0.21155114647007167
0.00012800128001280015,0.4476769745181812
0.00012900129001290015,0.6952749947502461
0.00013000130001300015,0.9170354257232187
0.00013100131001310015,0.626807928446928
0.00013200132001320016,0.9073149196831269
0.00013300133001330016,0.9265988725068142
0.00013400134001340016,0.2603568787864633
0.00013500135001350016,0.3050623799787703
0.00013600136001360016,0.12876108516969786
0.00013700137001370017,0.8358715972336928
0.00013800138001380017,0.6187778627502283
0.00013900139001390017,0.7217590840870299
0.00014000140001400017,0.13226266174483436
0.00014100141001410017,0.05525215874464773
0.00014200142001420018,0.3453796851586649
0.00014300143001430018,0.07386695727773795
0.00014400144001440018,0.039169204847082084
0.00014500145001450015,0.09822900910028587
0.00014600146001460016,0.32458545567990005
0.00014700147001470016,0.6622427465028179
0.00014800148001480016,0.4648503306813043
0.00014900149001490016,0.8757854704579491
0.00015000150001500016,0.8404165668427876
0.00015100151001510017,0.4141001377909215
0.00015200152001520017,0.6486393691733217
0.00015300153001530017,0.8231609194917004
0.00015400154001540017,0.9480385019947409
0.00015500155001550017,0.9329960108619746
0.00015600156001560018,0.2639181630374301
0.00015700157001570018,0.27826777719661167
0.00015800158001580018,0.294185023587445
0.00015900159001590018,0.16179039489421143
0.00016000160001600018,0.19012352566262025
0.00016100161001610019,0.048659787266263854
0.0001620016200162002,0.052117678465022244
0.0001630016300163002,0.33973358050498614
0.0001640016400164002,0.005104325563432988
0.0001650016500165002,0.5276158461079657
0.0001660016600166002,0.31512726156387605
0.0001670016700167002,0.6298277048666904
0.0001680016800168002,0.3040429894484985
0.0001690016900169002,0.9337396818178331
0.0001700017000170002,0.9165827404119247
0.0001710017100171002,0.16460298808880058
0.0001720017200172002,0.1093988309527415
0.0001730017300173002,0.8588545116747658
0.0001740017400174002,0.4428369465108407
0.00017500175001750021,0.34292189969263054
0.0001760017600176002,0.5660830395533042
0.0001770017700177002,0.14403887734831144
0.0001780017800178002,0.16193289635255292
0.0001790017900179002,0.6053651766217958
0.0001800018000180002,0.9084347509779616
0.0001810018100181002,0.7016878707773313
0.0001820018200182002,0.2836547296740507
0.0001830018300183002,0.6232858544067945
0.0001840018400184002,0.42843026857996724
0.0001850018500185002,0.14405444238408638
0.0001860018600186002,0.3140544737178289
0.0001870018700187002,0.2024850189624644
0.0001880018800188002,0.46019778374497455
0.00018900189001890022,0.6934408172987591
0.00019000190001900022,0.9904419008268207
0.00019100191001910022,0.8867557474808293
0.00019200192001920022,0.7978491553509324
0.00019300193001930022,0.46311813761982035
0.00019400194001940023,0.9009062537581582
0.00019500195001950023,0.38826819694349524
0.00019600196001960023,0.701535651261222
0.00019700197001970023,0.5465188046785252
0.00019800198001980023,0.8387909421500428
0.00019900199001990024,0.0014937744933396502
0.00020000200002000024,0.5869403751074336
0.00020100201002010024,0.604697690598325
0.00020200202002020024,0.3440255720682587
0.00020300203002030024,0.9194867498643936
0.00020400204002040025,0.10070459352876482
0.00020500205002050025,0.05346398684559395
0.00020600206002060025,0.2567322570703514
0.00020700207002070025,0.8376668954678351
0.00020800208002080025,0.7458336557208025
0.00020900209002090023,0.28324816146980725
0.00021000210002100023,0.7256322198319617
0.00021100211002110023,0.25091988744662186
0.00021200212002120023,0.35174702543717584
0.00021300213002130024,0.5639747688216414
0.00021400214002140024,0.4876973936798966
0.00021500215002150024,0.09329018453473081
0.00021600216002160024,0.9822614423290434
0.00021700217002170024,0.039966592313604
0.00021800218002180025,0.9441046372827397
0.00021900219002190025,0.14059307410334232
0.00022000220002200025,0.8414395161689832
0.00022100221002210025,0.021507552355361947
0.00022200222002220025,0.7055767376165604
0.00022300223002230026,0.8684455087655821
0.00022400224002240026,0.8977015980947436
0.00022500225002250026,0.7624306991674712
0.00022600226002260026,0.19979960134159203
0.00022700227002270026,0.06491603098254295
0.00022800228002280027,0.1496244473316377
0.00022900229002290027,0.3075714438639938
0.00023000230002300027,0.5067173582099298
0.00023100231002310027,0.5362512150321749
0.00023200232002320027,0.3988787130399599
0.00023300233002330028,0.36425231289597393
0.00023400234002340028,0.5210571590940035
0.00023500235002350028,0.5351153923857068
0.00023600236002360028,0.02403383767641909
0.00023700237002370028,0.14190467118057848
0.00023800238002380029,0.20765612943611167
0.0002390023900239003,0.0134527076472033
0.00024000240002400026,0.6033307595273418
0.00024100241002410026,0.10359250767785055
0.00024200242002420027,0.7852802535610842
0.00024300243002430027,0.7754624067725047
0.00024400244002440027,0.005039904358340008
0.0002450024500245003,0.6671437953118008
0.0002460024600246003,0.9921420681904692
0.0002470024700247003,0.8648829532273795
0.0002480024800248003,0.3317857486089395
0.0002490024900249003,0.3137281207566739
0.0002500025000250003,0.07593038621509252
0.0002510025100251003,0.4631296310355997
0.0002520025200252003,0.8661636835988862
0.0002530025300253003,0.3456115909048878
0.0002540025400254003,0.9461268982963843
0.0002550025500255003,0.8168623866599766
0.0002560025600256003,0.7018055860486784
0.0002570025700257003,0.9883114376775572
0.0002580025800258003,0.08898465480261564
0.0002590025900259003,0.18984686358558456
0.0002600026000260003,0.43387085567204475
0.0002610026100261003,0.486627309604691
0.0002620026200262003,0.8801182230033696
0.0002630026300263003,0.9027703638810269
0.0002640026400264003,0.043071999492808155
0.0002650026500265003,0.14896675786459734
0.0002660026600266003,0.5092898853353259
0.0002670026700267003,0.4613556277115456
0.0002680026800268003,0.29568167097275433
0.0002690026900269003,0.204855478020731
0.0002700027000270003,0.2873894837506219
0.0002710027100271003,0.3313014929256093
0.0002720027200272003,0.14984016523772725
0.00027300273002730033,0.9761504173519655
0.00027400274002740033,0.9216728089496364
0.00027500275002750033,0.7286722021198383
0.00027600276002760033,0.9919380342011983
0.00027700277002770034,0.7612504232190832
0.00027800278002780034,0.05046823129275235
0.00027900279002790034,0.2514722954292423
0.00028000280002800034,0.211039082842867
0.00028100281002810034,0.37863622648253414
0.00028200282002820035,0.49902912332206084
0.00028300283002830035,0.5579258747279796
0.00028400284002840035,0.3460470747984121
0.00028500285002850035,0.4205992502972592
0.00028600286002860035,0.06145662837474053
0.00028700287002870036,0.04794518898728761
0.00028800288002880036,0.6036359605009193
0.0002890028900289003,0.04904958766112466
0.0002900029000290003,0.8003192455595493
0.0002910029100291003,0.1068588120163545
0.0002920029200292003,0.3602566934397107
0.0002930029300293003,0.8444093374590791
0.0002940029400294003,0.6372772364969858
0.0002950029500295003,0.3205785552483136
0.0002960029600296003,0.011587875594028074
0.0002970029700297003,0.8805676302091476
0.0002980029800298003,0.6928607334611867
0.0002990029900299003,0.41582332562769564
0.00030000300003000033,0.9966516320640545
0.00030100301003010033,0.0103657978186803
0.00030200302003020033,0.6528799300322419
0.00030300303003030033,0.641838916365644
0.00030400304003040034,0.20729279289549385
0.00030500305003050034,0.243469358504125
0.00030600306003060034,0.2547400487928718
0.00030700307003070034,0.5559367914572085
0.00030800308003080034,0.2634142340077369
0.00030900309003090035,0.47938568350660016
0.00031000310003100035,0.7889587787891295
0.00031100311003110035,0.6411601017944729
0.00031200312003120035,0.4517428012412691
0.00031300313003130035,0.5635386876679368
0.00031400314003140036,0.5696538208490182
0.00031500315003150036,0.27727561789371946
0.00031600316003160036,0.2698676061293165
0.00031700317003170036,0.4641643664627616
0.00031800318003180036,0.367091247864347
0.00031900319003190037,0.22696734441835942
0.00032000320003200037,0.04282777486577438
0.00032100321003210037,0.28406975329435047
0.00032200322003220037,0.25909491760118164
0.0003230032300323004,0.418700068869
0.0003240032400324004,0.8675268525265055
0.0003250032500325004,0.5482431625357407
0.0003260032600326004,0.903153969825468
0.0003270032700327004,0.5751552778821855
0.0003280032800328004,0.550152209833683
0.0003290032900329004,0.8314033011868279
0.0003300033000330004,0.02936637514549767
0.0003310033100331004,0.8524074872931967
0.0003320033200332004,0.4023760593936764
0.0003330033300333004,0.1605767889253853
0.0003340033400334004,0.14518024727318246
0.0003350033500335004,0.999982130689954
0.0003360033600336004,0.8555903089512574
0.0003370033700337004,0.5190721753495553
0.0003380033800338004,0.6020040064407145
0.0003390033900339004,0.7198562662837091
0.0003400034000340004,0.4953010313399925
0.0003410034100341004,0.668191458530871
0.0003420034200342004,0.3409627258408843
0.0003430034300343004,0.0016189742970542653
0.0003440034400344004,0.4195189767580956
0.0003450034500345004,0.4351246385394302
0.0003460034600346004,0.6238334042832162
0.0003470034700347004,0.6865157284075888
0.0003480034800348004,0.7092743262963652
0.0003490034900349004,0.8488487521217868
0.00035000350003500043,0.6867312410450961
0.00035100351003510043,0.5575846427868902
0.0003520035200352004,0.15794981856347357
0.0003530035300353004,0.39840141335958634
0.0003540035400354004,0.22339473702118828
0.0003550035500355004,0.8926651897783969
0.0003560035600356004,0.15329264142099897
0.0003570035700357004,0.17370191764759912
0.0003580035800358004,0.9942752414999312
0.0003590035900359004,0.8960196092730377
0.0003600036000360004,0.9904815589918603
0.0003610036100361004,0.11629174058938752
0.0003620036200362004,0.7235248481123341
0.0003630036300363004,0.8486801318345149
0.0003640036400364004,0.5815321895845776
0.0003650036500365004,0.39285552381875
0.0003660036600366004,0.527131580364108
0.0003670036700367004,0.6121283984202558
0.0003680036800368004,0.4306374885714104
0.0003690036900369004,0.8718296616564903
0.0003700037000370004,0.6020794424496478
0.0003710037100371004,0.2969148157912316
0.0003720037200372004,0.24202155057646157
0.0003730037300373004,0.8799214205189061
0.0003740037400374004,0.860360091519675
0.0003750037500375004,0.257042280964596
0.0003760037600376004,0.02362259609157602
0.00037700377003770043,0.2193541818906033
0.00037800378003780043,0.97642972459165
0.00037900379003790043,0.11489296853015962
0.00038000380003800043,0.13251563305064407
0.00038100381003810044,0.8914197347799734
0.00038200382003820044,0.002276979273536428
0.00038300383003830044,0.7660253878909254
0.00038400384003840044,0.6983725211709434
0.00038500385003850044,0.7723312923289988
0.00038600386003860045,0.5289275722982546
0.00038700387003870045,0.11460238019844471
0.00038800388003880045,0.6616379041554635
0.00038900389003890045,0.5454446980855203
0.00039000390003900045,0.6812174967117135
0.00039100391003910046,0.6028631593554574
0.00039200392003920046,0.5991528597304555
0.00039300393003930046,0.31472888982475766
0.00039400394003940046,0.29334168948681916
0.00039500395003950046,0.24439406726120527
0.00039600396003960047,0.939352388537084
0.00039700397003970047,0.7166114325135391
0.00039800398003980047,0.08344603330051914
0.00039900399003990047,0.10707032688124984
0.0004000040000400005,0.9107544274719658
0.0004010040100401005,0.1515317118264491
0.0004020040200402005,0.8193370084490953
0.0004030040300403005,0.8695307182125457
0.0004040040400404005,0.1996511055417799
0.0004050040500405005,0.2221267151022065
0.0004060040600406005,0.528919835346339
0.0004070040700407005,0.3805171186938706
0.0004080040800408005,0.028401187195030486
0.0004090040900409005,0.6197807869421144
0.0004100041000410005,0.9620944675756585
0.0004110041100411005,0.04334901203116648
0.0004120041200412005,0.480924469189447
0.0004130041300413005,0.8859990240705644
0.0004140041400414005,0.7909204093181338
0.0004150041500415005,0.41628150333616243
0.0004160041600416005,0.11966854297634932
0.00041700417004170045,0.5713113580934783
0.00041800418004180046,0.3850364131228615
0.00041900419004190046,0.7715122342042379
0.00042000420004200046,0.7021106423710554
0.00042100421004210046,0.612881086936108
0.00042200422004220046,0.06195908869396238
0.00042300423004230047,0.395399647089137
0.00042400424004240047,0.9992172785823163
0.00042500425004250047,0.19052769364128241
0.00042600426004260047,0.21223340092450682
0.0004270042700427005,0.41345529545628434
0.0004280042800428005,0.2181711163572475
0.0004290042900429005,0.6668638400386557
0.0004300043000430005,0.05717011270086858
0.0004310043100431005,0.45693610755558534
0.0004320043200432005,0.17184782269288013
0.0004330043300433005,0.19243296155008016
0.0004340043400434005,0.6284669527320088
0.0004350043500435005,0.9614708755192518
0.0004360043600436005,0.6650714536892238
0.0004370043700437005,0.5517657714645574
0.0004380043800438005,0.3999685013976123
0.0004390043900439005,0.16079137270458255
0.0004400044000440005,0.07218017968584634
0.0004410044100441005,0.7431573807743057
0.0004420044200442005,0.446972400100195
0.0004430044300443005,0.7633373975629938
0.0004440044400444005,0.1288225233692729
0.0004450044500445005,0.11967671895773324
0.0004460044600446005,0.4143727987066055
0.0004470044700447005,0.8939631437082657
0.0004480044800448005,0.805087008315196
0.0004490044900449005,0.48927718936454656
0.0004500045000450005,0.14887800402432905
0.0004510045100451005,0.6443647512436839
0.0004520045200452005,0.28963456197993265
0.0004530045300453005,0.3579591393465934
0.00045400454004540053,0.05171089604396728
0.00045500455004550053,0.5041510600654127
0.00045600456004560053,0.5284746685662607
0.00045700457004570053,0.901084666411913
0.00045800458004580054,0.8463609090219145
0.00045900459004590054,0.5197292196698817
0.00046000460004600054,0.6602712661833781
0.00046100461004610054,0.9113579403527432
0.00046200462004620054,0.046437807698266886
0.00046300463004630055,0.6420653038807667
0.00046400464004640055,0.4370655072145254
0.00046500465004650055,0.6783124127045775
0.00046600466004660055,0.8869865491042423
0.00046700467004670055,0.2587318050969356
0.00046800468004680056,0.03235890579338141
0.00046900469004690056,0.4502253118963113
0.00047000470004700056,0.5133318515096124
0.00047100471004710056,0.9658514349120781
0.00047200472004720056,0.765343455229278
0.00047300473004730057,0.737577329911223
0.00047400474004740057,0.532079341241898
0.00047500475004750057,0.8341793031906238
0.00047600476004760057,0.8480171142173472
0.0004770047700477006,0.6673070234061829
0.0004780047800478006,0.08964849623596083
0.0004790047900479006,0.1298551813983242
0.0004800048000480005,0.03346704070692308
0.00048100481004810053,0.45834367251311625
0.00048200482004820053,0.062377959343152045
0.00048300483004830053,0.7422968563104273
0.00048400484004840053,0.43742034795423046
0.00048500485004850054,0.4750803602486805
0.00048600486004860054,0.21475997797185298
0.00048700487004870054,0.4750521943961675
0.00048800488004880054,0.048535594596337495
0.0004890048900489006,0.7486324462362988
0.0004900049000490005,0.1385055555559912
0.0004910049100491006,0.9986788255321515
0.0004920049200492005,0.9110048498061479
0.0004930049300493006,0.06072784657422492
0.0004940049400494006,0.8033169415628043
0.0004950049500495006,0.29350747551191425
0.0004960049600496006,0.9701790699208376
0.0004970049700497006,0.6226549098541834
0.0004980049800498006,0.3745141127084848
0.0004990049900499006,0.22496079315282214
0.0005000050000500006,0.6101010042291184
0.0005010050100501006,0.006373785323858017
0.0005020050200502006,0.010752125672119361
0.0005030050300503006,0.9437638503931862
0.0005040050400504006,0.21223936847009817
0.0005050050500505006,0.6241775572206837
0.0005060050600506006,0.6661687232553164
0.0005070050700507006,0.972075041757562
0.0005080050800508006,0.7283796421592
0.0005090050900509006,0.09209153968965689
0.0005100051000510006,0.16593166754018607
0.0005110051100511006,0.35708113633010685
0.0005120051200512006,0.48771073841762347
0.0005130051300513005,0.6241461212765175
0.0005140051400514006,0.18351990014184016
0.0005150051500515005,0.47055910343383045
0.0005160051600516006,0.7433399611858451
0.0005170051700517005,0.9621338711639463
0.0005180051800518006,0.016718516891436996
0.0005190051900519005,0.905225075068575
0.0005200052000520006,0.29979282871355906
0.0005210052100521006,0.380990665586736
0.0005220052200522006,0.23103542972813762
0.0005230052300523006,0.44712559359497395
0.0005240052400524006,0.08515368047502059
0.0005250052500525006,0.44029829230264517
0.0005260052600526006,0.09753512308427559
0.0005270052700527006,0.5065622304007698
0.0005280052800528006,0.02066391394271916
0.0005290052900529006,0.394151558141138
0.0005300053000530006,0.6639037516212567
0.0005310053100531006,0.20235165228569552
0.0005320053200532006,0.5366363092327209
0.0005330053300533006,0.871946892920935
0.0005340053400534006,0.29440807564311
0.0005350053500535006,0.21354387447039225
0.0005360053600536006,0.1835915318899427
0.0005370053700537006,0.3710172611941698
0.0005380053800538006,0.7853426590473064
0.0005390053900539006,0.01968104113825586
0.0005400054000540006,0.39488574063748605
0.0005410054100541006,0.5569009811861362
0.0005420054200542006,0.1799273629280438
0.0005430054300543006,0.9721205447773037
0.0005440054400544007,0.06457557013823634
0.0005450054500545006,0.5451676197258455
0.0005460054600546007,0.8199364380154838
0.0005470054700547006,0.4123442250198408
0.0005480054800548007,0.6411288293718169
0.0005490054900549006,0.706116057636938
0.0005500055000550007,0.05509926426797973
0.0005510055100551006,0.5203581380299505
0.0005520055200552007,0.68796429372009
0.0005530055300553006,0.10479589879815843
0.0005540055400554007,0.006115210125178905
0.0005550055500555006,0.4068141863526292
0.0005560055600556007,0.5189081117173855
0.0005570055700557006,0.7677521419797009
0.0005580055800558007,0.9903579719730099
0.0005590055900559006,0.7711433372481252
0.0005600056000560007,0.6575920157381208
0.0005610056100561006,0.9824100002964526
0.0005620056200562007,0.484299205079915
0.0005630056300563006,0.8946895947298614
0.0005640056400564007,0.9831162548822496
0.0005650056500565006,0.6646595164061698
0.0005660056600566007,0.8680635018159731
0.0005670056700567006,0.7419244256762569
0.0005680056800568007,0.3212853443223255
0.0005690056900569006,0.9497912246765166
0.0005700057000570007,0.6888121073340001
0.0005710057100571007,0.45027028780917033
0.0005720057200572007,0.732825387565736
0.0005730057300573007,0.8460052693628132
0.0005740057400574007,0.05260837521337702
0.0005750057500575007,0.7830649670704659
0.0005760057600576007,0.6515491876791845
0.0005770057700577007,0.16282838201263716
0.0005780057800578006,0.16898194031220026
0.0005790057900579007,0.650025226992257
0.0005800058000580006,0.15577900504080788
0.0005810058100581007,0.6588342107362606
0.0005820058200582006,0.8711496613911225
0.0005830058300583007,0.005690411035960241
0.0005840058400584006,0.18448994084913795
0.0005850058500585007,0.3121317943346784
0.0005860058600586006,0.7976644873082248
0.0005870058700587007,0.5793531192690617
0.0005880058800588006,0.5368345979774914
0.0005890058900589007,0.5158888453934558
0.0005900059000590006,0.36945610575549526
0.0005910059100591007,0.9095091968988254
0.0005920059200592006,0.09135102901004
0.0005930059300593007,0.8390602944376365
0.0005940059400594006,0.938910588206063
0.0005950059500595007,0.5025657021651893
0.0005960059600596006,0.023977266491885585
0.0005970059700597007,0.4753532711609768
0.0005980059800598007,0.04696813295693414
0.0005990059900599007,0.13000740747562878
0.0006000060000600007,0.1679151604727963
0.0006010060100601007,0.7540887294919122
0.0006020060200602007,0.37200425439058193
0.0006030060300603007,0.3646388906934809
0.0006040060400604007,0.6232519024513722
0.0006050060500605007,0.09306612546861903
0.0006060060600606007,0.6640464671299982
0.0006070060700607007,0.9815592829662055
0.0006080060800608007,0.0971412277259266
0.0006090060900609007,0.613959072912506
0.0006100061000610007,0.25372894336869245
0.0006110061100611007,0.5408308553258309
0.0006120061200612007,0.8262479592363927
0.0006130061300613007,0.8375908618595449
0.0006140061400614007,0.5285992970524535
0.0006150061500615007,0.5411300322650687
0.0006160061600616007,0.5927130874206589
0.0006170061700617007,0.1158888634456402
0.0006180061800618007,0.5181790408915871
0.0006190061900619007,0.8968713528721619
0.0006200062000620007,0.7257950452242328
0.0006210062100621008,0.006813744081554107
0.0006220062200622007,0.7324047003404249
0.0006230062300623008,0.6472665780377116
0.0006240062400624007,0.428328944191126
0.0006250062500625008,0.3124168520826699
0.0006260062600626007,0.9400728044808486
0.0006270062700627008,0.9881149100658462
0.0006280062800628007,0.780586356213109
0.0006290062900629008,0.2450300661092204
0.0006300063000630007,0.5411710141791195
0.0006310063100631008,0.10103655575440285
0.0006320063200632007,0.873361720569411
0.0006330063300633008,0.9520081616484031
0.0006340063400634007,0.6267856841880262
0.0006350063500635008,0.7274050895974812
0.0006360063600636007,0.0989623034142556
0.0006370063700637008,0.7880797966700944
0.0006380063800638007,0.008725557668418649
0.0006390063900639008,0.331206742447542
0.0006400064000640007,0.11047175249744301
0.0006410064100641007,0.30806113763892984
0.0006420064200642007,0.42460872492412527
0.0006430064300643007,0.9748660187716408
0.0006440064400644007,0.5577674114664488
0.0006450064500645007,0.5413152577119914
0.0006460064600646007,0.17658475655694128
0.0006470064700647007,0.09462539650146429
0.0006480064800648008,0.6554334784996714
0.0006490064900649007,0.3271066417140446
0.0006500065000650008,0.12047574561262953
0.0006510065100651007,0.05844426997970231
0.0006520065200652008,0.008310792670425782
0.0006530065300653007,0.11688397185484456
0.0006540065400654008,0.22336090247081786
0.0006550065500655007,0.7992982669219031
0.0006560065600656008,0.22761268197375029
0.0006570065700657007,0.47367339275386544
0.0006580065800658008,0.19219255349344166
0.0006590065900659007,0.6318654547454441
0.0006600066000660008,0.4339916574922039
0.0006610066100661007,0.2750322045644379
0.0006620066200662008,0.46709410378241545
0.0006630066300663007,0.04221226146165158
0.0006640066400664008,0.8238069465224167
0.0006650066500665007,0.9159784803314542
0.0006660066600666008,0.8598764417272757
0.0006670066700667007,0.11163844623842334
0.0006680066800668008,0.5482295776535363
0.0006690066900669007,0.3576210318741331
0.0006700067000670008,0.9052690366846625
0.0006710067100671007,0.7934190067627416
0.0006720067200672008,0.127101697514846
0.0006730067300673007,0.5359863675206206
0.0006740067400674008,0.9431148654618684
0.0006750067500675008,0.5928444934847453
0.0006760067600676008,0.5695958584298746
0.0006770067700677008,0.3062855593734918
0.0006780067800678008,0.7965258851882434
0.0006790067900679008,0.544221306642275
0.0006800068000680008,0.34162633513623064
0.0006810068100681008,0.5208838152632169
0.0006820068200682008,0.6666829832168816
0.0006830068300683008,0.41644008217774275
0.0006840068400684008,0.7621941667363308
0.0006850068500685008,0.616949232610871
0.0006860068600686008,0.0036142253781427103
0.0006870068700687008,0.6929479026603872
0.0006880068800688008,0.17374597768594036
0.0006890068900689008,0.4666614408693359
0.0006900069000690008,0.7519601093850175
0.0006910069100691008,0.20116575655282298
0.0006920069200692008,0.5379777806714263
0.0006930069300693008,0.7552863901071138
0.0006940069400694008,0.6744587720458307
0.0006950069500695008,0.054522064647837265
0.0006960069600696008,0.21550592108251843
0.0006970069700697008,0.8308382825447581
0.0006980069800698009,0.9085541714112826
0.0006990069900699008,0.25377459112793843
0.0007000070000700009,0.04356227538904878
0.0007010070100701008,0.3785177543153537
0.0007020070200702009,0.042258049422075006
0.0007030070300703008,0.6276341632208625
0.0007040070400704008,0.13342773104459438
0.0007050070500705008,0.5671564614370743
0.0007060070600706008,0.7282961215904972
0.0007070070700707008,0.4341600746729998
0.0007080070800708008,0.8368091953367017
0.0007090070900709008,0.5703975708493857
0.0007100071000710008,0.3002448891500443
0.0007110071100711008,0.03905802190697494
0.0007120071200712008,0.9956941702017913
0.0007130071300713008,0.9187478418221243
0.0007140071400714008,0.43526825143401193
0.0007150071500715008,0.721307627762126
0.0007160071600716008,0.8615614788453987
0.0007170071700717008,0.7316664263928067
0.0007180071800718008,0.5540460797253274
0.0007190071900719008,0.5172423182605187
0.0007200072000720008,0.6179520184168891
0.0007210072100721008,0.42149847532838935
0.0007220072200722008,0.8883529355747916
0.0007230072300723008,0.6484408954497748
0.0007240072400724008,0.6170841696082348
0.0007250072500725009,0.23248132672188615
0.0007260072600726008,0.7166484463434551
0.0007270072700727009,0.3893040169123756
0.0007280072800728008,0.8385481636155159
0.0007290072900729009,0.24324897562434145
0.0007300073000730008,0.11269405220346507
0.0007310073100731009,0.8598195372765306
0.0007320073200732008,0.6540544987596872
