Time,Signal
0.00022600226002260026,0.42055947091597734
0.00022700227002270026,0.5278518040283278
0.00022800228002280027,0.6348233029839516
0.00022900229002290027,0.7402417276512511
0.00023000230002300027,0.8428927282758126
0.00023100231002310027,0.9415938339775156
0.00023200232002320027,1.035208074024275
0.00023300233002330028,1.1226570749745595
0.00023400234002340028,1.2029334828182705
0.00023500235002350028,1.275112567021274
0.00023600236002360028,1.338362872802764
0.00023700237002370028,1.3919557989382882
0.00023800238002380029,1.435273990758626
0.0002390023900239003,1.467818451662715
0.00024000240002400026,1.4892142912247959
0.00024100241002410026,1.4992150436814193
0.00024200242002420027,1.4977055070522096
0.00024300243002430027,1.4847030701896442
0.00024400244002440027,1.460357512471101
0.0002450024500245003,1.424949278440593
0.0002460024600246003,1.3788862472751657
0.0002470024700247003,1.32269903428955
0.0002480024800248003,1.2570348786025693
0.0002490024900249003,1.1826501873753434
0.0002500025000250003,1.1004018225066177
0.0002510025100251003,1.0112372301567145
0.0002520025200252003,0.9161835268013758
0.0002530025300253003,0.8163356675368153
0.0002540025400254003,0.7128438329292792
0.0002550025500255003,0.6069001797040711
0.0002560025600256003,0.4997251078973487
0.0002570025700257003,0.3925532026638169
0.0002580025800258003,0.28661901268137485
0.0002590025900259003,0.18314282897595235
0.0002600026000260003,0.0833166279849269
0.0002610026100261003,-0.011709659214282686
0.0002620026200262003,-0.10084139334124376
0.0002630026300263003,-0.18305183642497824
0.0002640026400264003,-0.2573939791387576
0.0002650026500265003,-0.32301144971426043
0.0002660026600266003,-0.37914837877163143
0.0002670026700267003,-0.42515810642927176
0.0002680026800268003,-0.4605106313932179
0.0002690026900269003,-0.48479871621761217
0.0002700027000270003,-0.49774257840774894
0.0002710027100271003,-0.49919311332730554
0.0002720027200272003,-0.48913361178404324
0.00027300273002730033,-0.4676799525085251
0.00027400274002740033,-0.4350792673086371
0.00027500275002750033,-0.39170709427642203
0.00027600276002760033,-0.33806305184040675
0.00027700277002770034,-0.27476508349541195
0.00027800278002780034,-0.20254233950673983
0.00027900279002790034,-0.12222677758674005
0.00028000280002800034,-0.03474357929831107
0.00028100281002810034,0.05889950741797462
0.00028200282002820035,0.1576237768262425
0.00028300283002830035,0.2602919913640089
0.00028400284002840035,0.36572148185837083
0.00028500285002850035,0.4726977710840014
0.00028600286002860035,0.5799885637285851
0.00028700287002870036,0.6863579416107525
0.00028800288002880036,0.7905806006310079
0.0002890028900289003,0.8914559654555296
0.0002900029000290003,0.9878220193411742
0.0002910029100291003,1.0785686897912328
0.0002920029200292003,1.1626506358482618
0.0002930029300293003,1.2390992897228335
0.0002940029400294003,1.3070340140467671
0.0002950029500295003,1.3656722462266715
0.0002960029600296003,1.4143385130417028
0.0002970029700297003,1.4524722116433448
0.0002980029800298003,1.479634067325322
0.0002990029900299003,1.4955111936744618
0.00030000300003000033,1.4999206968129277
0.00030100301003010033,1.4928117822133857
0.00030200302003020033,1.4742663398179907
0.00030300303003030033,1.4444980007210164
0.00030400304003040034,1.4038496762815114
0.00030500305003050034,1.3527896080137611
0.00030600306003060034,1.2919059737581862
0.00030700307003070034,1.2219001122659496
0.00030800308003080034,1.143578444245559
0.00030900309003090035,1.0578431829355954
0.00031000310003100035,0.9656819412115467
0.00031100311003110035,0.8681563549459645
0.00031200312003120035,0.7663898536731364
0.00031300313003130035,0.66155471943216
0.00031400314003140036,0.5548585828618017
0.00031500315003150036,0.44753051210312367
0.00031600316003160036,0.3408068547564582
0.00031700317003170036,0.23591699598380655
0.00031800318003180036,0.13406919681394303
0.00031900319003190037,0.03643667578337195
0.00032000320003200037,-0.055855905756638236
0.00032100321003210037,-0.1417453989866886
0.00032200322003220037,-0.22024241438271341
0.0003230032300323004,-0.290442718821626
0.0003240032400324004,-0.35153765174220386
0.0003250032500325004,-0.40282344037397166
0.0003260032600326004,-0.44370930672886155
0.0003270032700327004,-0.47372427296857744
0.0003280032800328004,-0.4925225867543159
0.0003290032900329004,-0.49988770408249295
0.0003300033000330004,-0.495734783726853
0.0003310033100331004,-0.48011166455265974
0.0003320033200332004,-0.4531983144449595
0.0003330033300333004,-0.4153047571988969
0.0003340033400334004,-0.36686750125292145
0.0003350033500335004,-0.3084445114034843
0.0003360033600336004,-0.2407087814237333
0.0003370033700337004,-0.1644405816252832
0.0003380033800338004,-0.08051847066603979
0.0003390033900339004,0.010090824858012826
0.0003400034000340004,0.10634354645671368
0.0003410034100341004,0.20713092714550058
0.0003420034200342004,0.3112919636996307
0.0003430034300343004,0.41762679063489283
0.0003440034400344004,0.5249105018555905
0.0003450034500345004,0.6319072607536256
0.0003460034600346004,0.737384536219738
0.0003470034700347004,0.8401273005776824
0.0003480034800348004,0.9389520258904889
0.0003490034900349004,1.0327203174108293
0.00035000350003500043,1.1203520271272185
0.00035100351003510043,1.2008376963467442
0.0003520035200352004,1.273250183984172
0.0003530035300353004,1.3367553466072217
0.0003540035400354004,1.3906216472110637
0.0003550035500355004,1.434228582035409
0.0003560035600356004,1.4670738283528872
0.0003570035700357004,1.488779030890927
0.0003580035800358004,1.4990941602314773
0.0003590035900359004,1.4979003929826984
0.0003600036000360004,1.485211480544973
0.0003610036100361004,1.461173590703972
0.0003620036200362004,1.4260636238755093
0.0003630036300363004,1.3802860233979288
0.0003640036400364004,1.3243681166153096
0.0003650036500365004,1.2589540404191248
0.0003660036600366004,1.1847973212219904
0.0003670036700367004,1.102752194837322
0.0003680036800368004,1.0137637662540233
0.0003690036900369004,0.9188571226590401
0.0003700037000370004,0.819125525118511
0.0003710037100371004,0.7157178149413578
0.0003720037200372004,0.6098251797957102
0.0003730037300373004,0.5026674320235606
0.0003740037400374004,0.3954789572183171
0.0003750037500375004,0.28949449492828205
0.0003760037600376004,0.18593491528273526
0.00037700377003770043,0.08599315538452079
0.00037800378003780043,-0.009179522527617334
0.00037900379003790043,-0.09848679285013362
0.00038000380003800043,-0.180899895552451
0.00038100381003810044,-0.25546948680457393
0.00038200382003820044,-0.3213365747831186
0.00038300383003830044,-0.3777424146826809
0.00038400384003840044,-0.42403724894859207
0.00038500385003850044,-0.45968779204941734
0.00038600386003860045,-0.4842833735696651
0.00038700387003870045,-0.49754066885832826
0.00038800388003880045,-0.49930696273939557
0.00038900389003890045,-0.48956190868855165
0.00039000390003900045,-0.4684177632115334
0.00039100391003910046,-0.4361180927242513
0.00039200392003920046,-0.39303496783056235
0.00039300393003930046,-0.33966467731772965
0.00039400394003940046,-0.27662201124149655
0.00039500395003950046,-0.20463317895576005
0.00039600396003960047,-0.1245274436664735
0.00039700397003970047,-0.03722756987407516
0.00039800398003980047,0.056260806256472284
0.00039900399003990047,0.1548607611517654
0.0004000040000400005,0.2574364892693779
0.0004010040100401005,0.3628063868181245
0.0004020040200402005,0.4697566630435524
0.0004030040300403005,0.5770553222857266
0.0004040040400404005,0.6834663557453164
0.0004050040500405005,0.787763979478435
0.0004060040600406005,0.8887467546079105
0.0004070040700407005,0.985251427095706
0.0004080040800408005,1.0761663276515254
0.0004090040900409005,1.1604441774195946
0.0004100041000410005,1.2371141519307556
0.0004110041100411005,1.3052930643510954
0.0004120041200412005,1.3641955392036555
0.0004130041300413005,1.4131430593687142
0.0004140041400414005,1.4515717821472418
0.0004150041500415005,1.4790390343517457
0.0004160041600416005,1.4952284116053436
0.00041700417004170045,1.499953423108596
0.00041800418004180046,1.4931596398888003
0.00041900419004190046,1.4749253217853584
0.00042000420004200046,1.4454605159487617
0.00042100421004210046,1.4051046372378857
0.00042200422004220046,1.3543225583877923
0.00042300423004230047,1.2936992549867163
0.00042400424004240047,1.2239330669484676
0.00042500425004250047,1.1458276541036445
0.00042600426004260047,1.0602827385758253
0.0004270042700427005,0.9682837405843798
0.0004280042800428005,0.8708904270625589
0.0004290042900429005,0.7692247038510986
0.0004300043000430005,0.6644576920932244
0.0004310043100431005,0.5577962377022531
0.0004320043200432005,0.45046900930373435
0.0004330043300433005,0.3437123447945746
0.0004340043400434005,0.23875600955721354
0.0004350043500435005,0.13680903038484354
0.0004360043600436005,0.03904576830127182
0.0004370043700437005,-0.05340760929273458
0.0004380043800438005,-0.13948610131476602
0.0004390043900439005,-0.2181981411010644
0.0004400044000440005,-0.28863701859136315
0.0004410044100441005,-0.3499913250224317
0.0004420044200442005,-0.40155429981440793
0.0004430044300443005,-0.44273197198002423
0.0004440044400444005,-0.47305000227318816
0.0004450044500445005,-0.4921591472598722
0.0004460044600446005,-0.4998392823689235
0.0004470044700447005,-0.4960019375799163
0.0004480044800448005,-0.48069131653862585
0.0004490044900449005,-0.45408378736058763
0.0004500045000450005,-0.41648585098835234
0.0004510045100451005,-0.3683306105055971
0.0004520045200452005,-0.31017278207923227
0.0004530045300453005,-0.24268230500013688
0.00045400454004540053,-0.16663662443052074
0.00045500455004550053,-0.08291173575558175
0.00045600456004560053,0.007527906297520204
0.00045700457004570053,0.1036404975331553
0.00045800458004580054,0.20431888517483265
0.00045900459004590054,0.30840332152482386
0.00046000460004600054,0.41469482348204356
0.00046100461004610054,0.5219689840255692
0.00046200462004620054,0.6289900765647166
0.00046300463004630055,0.7345252896829533
0.00046400464004640055,0.8373589283010263
0.00046500465004650055,0.936306417671261
0.00046600466004660055,1.030227948886485
0.00046700467004670055,1.1180416087164056
0.00046800468004680056,1.1987358425244812
0.00046900469004690056,1.2713811067008969
0.00047000470004700056,1.335140576383302
0.00047100471004710056,1.3892797851196104
0.00047200472004720056,1.4331750854303622
0.00047300473004730057,1.4663208328106159
0.00047400474004740057,1.4883352104165182
0.00047500475004750057,1.498964627339995
0.00047600476004760057,1.498086639806428
0.0004770047700477006,1.4857113616450563
0.0004780047800478006,1.4619813477844277
0.0004790047900479006,1.427169952114952
0.0004800048000480005,1.3816781786348917
0.00048100481004810053,1.3260300621524537
0.00048200482004820053,1.2608666317552752
0.00048300483004830053,1.1869385265839858
0.00048400484004840053,1.1050973489713063
0.00048500485004850054,1.016285854552677
0.00048600486004860054,0.92152709235179
0.00048700487004870054,0.8219126199400182
0.00048800488004880054,0.7185899294231268
0.0004890048900489006,0.6127492290996085
0.0004900049000490005,0.5056097330570568
0.0004910049100491006,0.39840561664113944
0.0004920049200492005,0.2923717995810606
0.0004930049300493006,0.18872972054003856
0.0004940049400494006,0.08867326695880273
0.0004950049500495006,-0.0066449777294013135
0.0004960049600496006,-0.0961270110890895
0.0004970049700497006,-0.17874205993639158
0.0004980049800498006,-0.2535384541567497
0.0004990049900499006,-0.3196545893082786
0.0005000050000500006,-0.37632885172867214
0.0005010050100501006,-0.42290839181534245
0.0005020050200502006,-0.4588566444161819
0.0005030050300503006,-0.48375950970135906
0.0005040050400504006,-0.49733012331638204
0.0005050050500505006,-0.4994121608676527
0.0005060050600506006,-0.4899816386749255
0.0005070050700507006,-0.46914719004727023
0.0005080050800508006,-0.4371488139000055
0.0005090050900509006,-0.3943551101276711
0.0005100051000510006,-0.3412590335797716
0.0005110051100511006,-0.2784722155505389
0.0005120051200512006,-0.20671791819548124
0.0005130051300513005,-0.12682270303498655
0.0005140051400514006,-0.03970690951838074
0.0005150051500515005,0.05362594667102538
0.0005160051600516006,0.15210073344557196
0.0005170051700517005,0.25458308711585287
0.0005180051800518006,0.3598924795018994
0.0005190051900519005,0.4668158168282501
0.0005200052000520006,0.574121413753079
0.0005210052100521006,0.680573181559584
0.0005220052200522006,0.7849448670714632
0.0005230052300523006,0.8860341782693545
0.0005240052400524006,0.9826766338909843
0.0005250052500525006,1.073758977476471
0.0005260052600526006,1.1582320013383387
0.0005270052700527006,1.2351226327323677
0.0005280052800528006,1.3035451430049376
0.0005290052900529006,1.3627113505947217
0.0005300053000530006,1.4119397003572398
0.0005310053100531006,1.4506631146242994
0.0005320053200532006,1.4784355255595396
0.0005330053300533006,1.4949370135615654
0.0005340053400534006,1.499977492523841
0.0005350053500535006,1.4934988994995004
0.0005360053600536006,1.4755758635476741
0.0005370053700537006,1.4464148460566393
0.0005380053800538006,1.4063517624466786
0.0005390053900539006,1.3558481126491064
0.0005400054000540006,1.295485664935657
0.0005410054100541006,1.225959754337079
0.0005420054200542006,1.1480712728485323
0.0005430054300543006,1.0627174436894617
0.0005440054400544007,0.9708814858920407
0.0005450054500545006,0.8736212882755221
0.0005460054600546007,0.7720572232744265
0.0005470054700547006,0.6673592409973992
0.0005480054800548007,0.5607333921842735
0.0005490054900549006,0.45340793530818113
0.0005500055000550007,0.3466191878592464
0.0005510055100551006,0.24159728479394837
0.0005520055200552007,0.13955200820298153
0.0005530055300553006,0.04165885143070647
0.0005540055400554007,-0.05095452182218174
0.0005550055500555006,-0.1372212674302723
0.0005560055600556007,-0.21614765017439397
0.0005570055700557006,-0.28682449090673134
0.0005580055800558007,-0.3484376396866602
0.0005590055900559006,-0.40027735424354216
0.0005600056000560007,-0.44174647573309933
0.0005610056100561006,-0.4723673076079209
0.0005620056200562007,-0.49178711836226285
0.0005630056300563006,-0.4997822047630792
0.0005640056400564007,-0.4962604687616873
0.0005650056500565006,-0.4812624784016887
0.0005660056600566007,-0.454961000502238
0.0005670056700567006,-0.4176590104998319
0.0005680056800568007,-0.3697862023738696
0.0005690056900569006,-0.31189403885939804
0.0005700057000570007,-0.24464939896515736
0.0005710057100571007,-0.16882689597340728
0.0005720057200572007,-0.08529995441287708
0.0005730057300573007,0.004969251207633918
0.0005740057400574007,0.1009408800062383
0.0005750057500575007,0.20150940299944653
0.0005760057600576007,0.30551633805681644
0.0005770057700577007,0.41176359484030456
0.0005780057800578006,0.5190272760038217
0.0005790057900579007,0.6260717756721266
0.0005800058000580006,0.731664012794205
0.0005810058100581007,0.8345876354124352
0.0005820058200582006,0.9336570322236094
0.0005830058300583007,1.0277309900283862
0.0005840058400584006,1.1157258397440715
0.0005850058500585007,1.196627939547831
0.0005860058600586006,1.2695053513525676
0.0005870058700587007,1.3335185761105186
0.0005880058800588006,1.3879302242808105
0.0005890058900589007,1.4321135100639002
0.0005900059000590006,1.4655594715547915
0.0005910059100591007,1.4878828336438477
0.0005920059200592006,1.4988264461283736
0.0005930059300593007,1.4982642459110072
0.0005940059400594006,1.4862027091622843
0.0005950059500595007,1.4627807767194887
0.0005960059600596006,1.42826825358113
0.0005970059700597007,1.383062700933765
0.0005980059800598007,1.3276848565130477
0.0005990059900599007,1.262772636053168
0.0006000060000600007,1.189073784924299
0.0006010060100601007,1.1074372646058974
0.0006020060200602007,1.018803473218236
0.0006030060300603007,0.924193412764934
0.0006040060400604007,0.8246969278726632
0.0006050060500605007,0.7214601515098733
0.0006060060600606007,0.6156723023014631
0.0006070060700607007,0.5085519855254885
0.0006080060800608007,0.4013331555953631
0.0006090060900609007,0.2952509017300575
0.0006100061000610007,0.19152722055245064
0.0006110061100611007,0.09135693950528018
0.0006120061200612007,-0.004106046761895743
0.0006130061300613007,-0.0937620684874173
0.0006140061400614007,-0.17657834825778163
0.0006150061500615007,-0.2516008979127845
0.0006160061600616007,-0.3179655078511534
0.0006170061700617007,-0.3749077021472278
0.0006180061800618007,-0.42177154480235113
0.0006190061900619007,-0.45801719568899535
0.0006200062000620007,-0.4832271291479301
0.0006210062100621008,-0.49711094360466324
0.0006220062200622007,-0.4995087068013474
0.0006230062300623008,-0.49039279810944236
0.0006240062400624007,-0.4698682267008851
0.0006250062500625008,-0.4381714219126528
0.0006260062600626007,-0.3956675097389115
0.0006270062700627008,-0.3428461068237306
0.0006280062800628007,-0.2803156804048088
0.0006290062900629008,-0.20879653917771723
0.0006300063000630007,-0.1291125358215428
0.0006310063100631008,-0.042181576766875284
0.0006320063200632007,0.05099495147238603
0.0006330063300633008,0.14934371760201176
0.0006340063400634007,0.2517318096061696
0.0006350063500635008,0.3569797851362211
0.0006360063600636007,0.46387525789783424
0.0006370063700637008,0.571186863530335
0.0006380063800638007,0.6776784441006057
0.0006390063900639008,0.7821232878159586
0.0006400064000640007,0.8833182599234372
0.0006410064100641007,0.9800976620177242
0.0006420064200642007,1.0713466601072117
0.0006430064300643007,1.156014126755927
0.0006440064400644007,1.2331247493688382
0.0006450064500645007,1.301790265140549
0.0006460064600646007,1.3612196932489153
0.0006470064700647007,1.410728446425102
0.0006480064800648008,1.4497462169411173
0.0006490064900649007,1.477823546173451
0.0006500065000650008,1.494637002065846
0.0006510065100651007,1.4999929048502867
0.0006520065200652008,1.493829558108418
0.0006530065300653007,1.476217959473019
0.0006540065400654008,1.447360982782739
0.0006550065500655007,1.4075910411111776
0.0006560065600656008,1.3573662575905456
0.0006570065700657007,1.297265188139563
0.0006580065800658008,1.227980156886177
0.0006590065900659007,1.1503092810565947
0.0006600066000660008,1.0651472771985602
0.0006610066100661007,0.9734751546451175
0.0006620066200662008,0.8763489149430074
0.0006630066300663007,0.7748873874212231
0.0006640066400664008,0.6702593410251458
0.0006650066500665007,0.5636700208800978
0.0006660066600666008,0.45634726467334785
0.0006670066700667007,0.3495273587851299
0.0006680066800668008,0.2444407970962854
0.0006690066900669007,0.14229810652163982
0.0006700067000670008,0.0442759025494614
0.0006710067100671007,-0.04849666458204771
0.0006720067200672008,-0.1349509169405223
0.0006730067300673007,-0.21409095935436384
0.0006740067400674008,-0.28500515145930116
0.0006750067500675008,-0.3468766091855765
0.0006760067600676008,-0.3989926147162546
0.0006770067700677008,-0.4407528265198002
0.0006780067800678008,-0.4716761948830569
0.0006790067900679008,-0.4914065032822448
0.0006800068000680008,-0.4997164717590977
0.0006810068100681008,-0.49651037503398865
0.0006820068200682008,-0.4818251451971368
0.0006830068300683008,-0.45582994627563167
0.0006840068400684008,-0.4188242255769583
0.0006850068500685008,-0.37123426425627437
0.0006860068600686008,-0.31360826684257337
0.0006870068700687008,-0.24661004628911853
0.0006880068800688008,-0.17101137729214066
0.0006890068900689008,-0.08768310596245654
0.0006900069000690008,0.002414881739369046
0.0006910069100691008,0.09824471724731076
0.0006920069200692008,0.1987025049418331
0.0006930069300693008,0.3026310382890294
0.0006940069400694008,0.4088331300861605
0.0006950069500695008,0.5160854032575558
0.0006960069600696008,0.6231523833404138
0.0006970069700697008,0.7288007303243996
0.0006980069800698009,0.8318134459037776
0.0006990069900699008,0.9310038924840345
0.0007000070000700009,1.0252294624534266
0.0007010070100701008,1.1134047402584957
0.0007020070200702009,1.1945140056655128
0.0007030070300703008,1.2676229341781529
0.0007040070400704008,1.331889359830988
0.0007050070500705008,1.3865729763781984
0.0007060070600706008,1.4310438651263802
0.0007070070700707008,1.4647897511767423
0.0007080070800708008,1.4874219044892705
0.0007090070900709008,1.498679617792889
0.0007100071000710008,1.4984332097588489
0.0007110071100711008,1.4866855188429187
0.0007120071200712008,1.463571870588272
0.0007130071300713008,1.429358518765723
0.0007140071400714008,1.3844395783083665
0.0007150071500715008,1.329332485371052
0.0007160071600716008,1.2646720368120015
0.0007170071700717008,1.1912030777574036
0.0007180071800718008,1.1097719214837931
0.0007190071900719008,1.0213166004549734
0.0007200072000720008,0.9268560608153802
0.0007210072100721008,0.8274784248119025
